idx,x,y,z,nx,ny,nz,dx,dy,dz,seg_len,cumulative_len
93,0.474275,0.106911,0.396372,0.219236,-0.094339,-0.971100,0.679708,-0.696143,0.231046,0.001449,0.362036
94,0.476140,0.105637,0.396977,0.216510,-0.092467,-0.971892,0.761559,-0.603938,0.235132,0.002338,0.364373
95,0.478874,0.105499,0.397710,0.213093,-0.090067,-0.972872,0.826270,-0.511858,0.235116,0.002834,0.367208
96,0.482289,0.105739,0.398602,0.209337,-0.088913,-0.973793,0.876090,-0.422755,0.231827,0.003538,0.370745
97,0.486260,0.105844,0.399642,0.204641,-0.087773,-0.974894,0.912485,-0.341195,0.225737,0.004107,0.374852
98,0.490320,0.105935,0.400650,0.199937,-0.086631,-0.975971,0.938438,-0.268215,0.217702,0.004184,0.379036
99,0.494424,0.106017,0.401618,0.193982,-0.085341,-0.977286,0.956262,-0.205400,0.208262,0.004217,0.383253
100,0.498558,0.106089,0.402504,0.186650,-0.084888,-0.978752,0.968378,-0.152343,0.197574,0.004229,0.387482
101,0.502741,0.106146,0.403287,0.179304,-0.084431,-0.980164,0.976686,-0.107465,0.185838,0.004257,0.391738
102,0.506957,0.106183,0.404047,0.172023,-0.083967,-0.981508,0.982349,-0.070239,0.173372,0.004284,0.396023
103,0.511184,0.106231,0.404747,0.159278,-0.083730,-0.983677,0.986191,-0.041190,0.160408,0.004285,0.400307
104,0.515443,0.106278,0.405403,0.143356,-0.083935,-0.986105,0.988946,-0.020066,0.146914,0.004309,0.404616
105,0.519701,0.106320,0.406021,0.130577,-0.086688,-0.987641,0.991129,-0.006209,0.132762,0.004303,0.408919
106,0.523968,0.106344,0.406576,0.116291,-0.089441,-0.989180,0.993037,0.000836,0.117798,0.004304,0.413222
107,0.528297,0.106383,0.407094,0.100710,-0.087842,-0.991030,0.994774,0.001988,0.102082,0.004360,0.417582
108,0.532613,0.106422,0.407558,0.083492,-0.082863,-0.993057,0.996313,0.001178,0.085784,0.004341,0.421923
109,0.536919,0.106473,0.407984,0.063204,-0.076870,-0.995036,0.997627,-0.001191,0.068845,0.004328,0.426251
110,0.541382,0.106505,0.408391,0.044147,-0.070873,-0.996508,0.998691,-0.003522,0.051025,0.004482,0.430733
111,0.545941,0.106545,0.408708,0.027651,-0.065066,-0.997498,0.999464,-0.005552,0.032269,0.004570,0.435303
112,0.550378,0.106622,0.409020,0.008692,-0.060092,-0.998155,0.999897,-0.007296,0.012327,0.004449,0.439751
113,0.554902,0.106700,0.409104,-0.008477,-0.056282,-0.998379,0.999921,-0.008731,-0.009033,0.004525,0.444276
114,0.559536,0.106559,0.408948,-0.032569,-0.053826,-0.998019,0.999444,-0.010193,-0.031753,0.004639,0.448915
115,0.564097,0.106406,0.408873,-0.060375,-0.051822,-0.996830,0.998360,-0.012977,-0.055757,0.004565,0.453480
116,0.568777,0.106228,0.408776,-0.086734,-0.049107,-0.995020,0.996544,-0.018620,-0.080953,0.004684,0.458164
117,0.573285,0.106013,0.408533,-0.113925,-0.045809,-0.992433,0.993837,-0.028361,-0.107162,0.004520,0.462684
118,0.577597,0.105776,0.407971,-0.140160,-0.042470,-0.989218,0.990049,-0.043303,-0.133891,0.004355,0.467039
119,0.582089,0.105556,0.407294,-0.171059,-0.035960,-0.984604,0.984976,-0.064349,-0.160252,0.004548,0.471586
120,0.586467,0.105348,0.406469,-0.203660,-0.029688,-0.978592,0.978293,-0.092253,-0.185560,0.004461,0.476047
121,0.590804,0.105363,0.405785,-0.240157,-0.027710,-0.970339,0.969446,-0.127698,-0.209445,0.004391,0.480437
122,0.595242,0.105409,0.405061,-0.276775,-0.026338,-0.960574,0.957585,-0.171293,-0.231709,0.004496,0.484934
123,0.599433,0.105478,0.404147,-0.308917,-0.024567,-0.950772,0.941420,-0.223837,-0.252243,0.004291,0.489224
124,0.603606,0.105546,0.402912,-0.332939,-0.028110,-0.942529,0.919218,-0.286258,-0.270360,0.004353,0.493577
125,0.607640,0.105591,0.401397,-0.353843,-0.015375,-0.935178,0.888844,-0.358769,-0.285029,0.004309,0.497886
126,0.611344,0.105620,0.399706,-0.375672,-0.001885,-0.926751,0.848190,-0.440063,-0.294821,0.004072,0.501958
127,0.614990,0.105681,0.398053,-0.398479,0.016063,-0.917037,0.795241,-0.528066,-0.297891,0.004003,0.505961
128,0.617863,0.105210,0.396686,-0.420007,0.029851,-0.907030,0.727784,-0.620153,-0.292815,0.003216,0.509177
129,0.620112,0.103908,0.395413,-0.437800,0.040365,-0.898166,0.643623,-0.712774,-0.278752,0.002895,0.512072
130,0.621807,0.102067,0.394156,-0.452700,0.048845,-0.890324,0.541047,-0.801054,-0.256089,0.002800,0.514872
131,0.622857,0.099532,0.392973,-0.461954,0.056393,-0.885109,0.420053,-0.879087,-0.225304,0.002988,0.517860
132,0.623730,0.096587,0.392393,-0.472580,0.063649,-0.878987,0.282798,-0.940922,-0.186258,0.003126,0.520986
133,0.624581,0.093042,0.392452,-0.474026,0.072219,-0.877544,0.133595,-0.981209,-0.139216,0.003646,0.524632
